order,center,err_center,wavelength
96,8340.942080122495,0.020659903652065537,373.799735
96,8417.146413987997,0.18475852653301447,373.857493
95,1366.1594956041495,0.0111668332423626,371.691852
95,1439.9573571501621,0.027249731626753305,371.764088
95,1462.6350187453188,0.020380996594433497,371.786518
95,1522.42547665343,0.023322341969612907,371.843909
95,1654.436855602424,0.005941598082862549,371.971309
95,1747.0573687727228,0.026311900272801732,372.06042
95,1777.2705193826637,0.07060104523962976,372.089412
95,1792.03328953689,0.08254495659057587,372.10355
95,1838.9101839449618,0.009575955995744399,372.148409
95,1899.151200215733,0.007052231869836516,372.206087
95,1934.8123350777428,0.016935299104132634,372.2402
95,2206.3062565808123,0.013974703492593095,372.49792
95,2292.537739149936,0.015170128913311839,372.579238
95,2599.5981101887132,0.08438237090046825,372.867182
95,2611.7763646915096,0.006829661859480229,372.87851
95,2630.73493936577,0.5451360087477916,372.896276
95,2782.006057815526,0.13320601380051186,373.036866
95,2896.6462361541144,0.17721218204052638,373.142916
95,3181.385566556839,0.06978577662430151,373.404666
95,3256.5993045305026,0.13258413181716744,373.473393
95,3680.5647893185464,0.2507806906743224,373.857493
95,3695.968155341662,0.006377520034609696,373.87124
95,3746.1707172655974,0.018515300575831065,373.916478
95,3923.016027871623,0.008569897882322318,374.074762
95,4054.607949997102,0.04337257529019588,374.19185
95,4091.5696695713405,1.4663181002338301,374.224653
95,4113.144960740387,0.01805303958763394,374.243803
95,4170.749146043895,0.011195507968303282,374.294765
95,4288.45910356807,0.7788188634360657,374.398732
95,4514.845629790004,0.02214959329866963,374.597523
95,4600.617721330959,0.09755349234161728,374.672381
95,4636.363053399295,0.22471054894021358,374.703521
95,4666.158651213712,0.014019451121662235,374.729407
95,4691.144678442381,0.23092427661009898,374.751195
95,4817.029100813876,0.09604794722328396,374.860422
95,4836.87318546102,0.004361602150640073,374.877503
95,4965.716595751791,0.008154236125189689,374.988741
95,5308.722889984539,0.026287026263659082,375.282554
95,5404.005365992263,0.27242036298970057,375.363531
95,5430.187713905749,0.024592480481886374,375.385687
95,5516.042827261459,0.022203604739411815,375.458402
95,5717.297090655919,0.18606540426599655,375.627925
95,5865.396484462635,0.028254209678506306,375.751979
95,6107.746814821604,0.4126511035545977,375.953503
95,6136.662945123578,0.10316301370218597,375.977432
95,6150.766092327969,0.008872053077286321,375.989148
95,6224.7480455863615,0.21062545682469466,376.050235
95,6279.9584747900535,0.014506186136833342,376.095811
95,6538.530369641241,0.002820768891540402,376.308093
95,6569.239338596012,0.007770633394800056,376.332672
95,6834.9700426995805,0.01158370321979206,376.548235
95,6865.207417907122,0.014006807316795478,376.572779
95,6958.87303356621,0.33504409819901865,376.648222
95,6974.059205843445,0.037860520672483966,376.660505
95,7601.173259806101,0.030872291267508484,377.159049
95,8142.440043025057,0.024721921780383894,377.580518
94,996.5162530158464,0.01608804142026517,375.282554
94,1077.3791016639248,0.11987494717745835,375.363531
94,1345.1953037056119,0.053974011626051026,375.627925
94,1455.6700139044963,0.042029889964769536,375.73615
94,1598.9276678770632,0.10858415572762407,375.876208
94,1678.3555171679245,0.1265224949518468,375.953503
94,1703.0011990319729,0.04419310000948335,375.977432
94,1715.090698707599,0.0031047076187659364,375.989148
94,1778.0091499255946,0.09070837405507114,376.050235
94,1950.765726787866,0.012538858606524182,376.217045
94,2070.9726799044647,0.00258706878558301,376.332672
94,2087.7138573574052,0.017214978111706133,376.348542
94,2322.467211625028,0.006775270006460359,376.572779
94,2401.9743825899104,0.14538406456474784,376.648222
94,2432.078173551463,0.006451152817089064,376.676713
94,2511.26589536744,0.018179530016029333,376.751706
94,2578.6025059763488,0.015455063606875232,376.815181
94,2895.7809955230637,0.25686418444131637,377.112687
94,2945.531351632326,0.02370457416094704,377.159049
94,3037.0788804700373,0.45544020900959,377.244204
94,3175.26253287193,0.09349960423841533,377.372151
94,3295.281016723211,0.035821189050877514,377.482916
94,3448.042557300085,0.00589916507586338,377.623123
94,3465.1316082457515,0.0047556139085450635,377.638706
94,3569.743609061526,0.1375131272789215,377.734362
94,3765.1667353881057,0.012428781129516718,377.912002
94,3842.3456465959516,0.007649268359847273,377.981915
94,3932.9529127296605,0.009681350171338476,378.063569
94,3998.2253359538545,0.00807333329576752,378.122238
94,4012.9671444084715,0.004291910593859999,378.135633
94,4075.0942982042825,0.06408114732540182,378.191344
